1,0,434.68,185.90,148.17,403.36,-1,-1,-1,-1
1,1,196.33,178.46,221.44,572.21,-1,-1,-1,-1
1,2,815.10,222.08,96.05,266.84,-1,-1,-1,-1
1,3,958.97,203.57,104.19,296.50,-1,-1,-1,-1
1,4,1051.40,219.59,63.00,183.80,-1,-1,-1,-1
1,5,1387.69,284.42,35.55,98.06,-1,-1,-1,-1
1,6,590.54,173.99,125.51,377.77,-1,-1,-1,-1
1,7,1151.24,242.59,53.64,152.48,-1,-1,-1,-1
1,8,1515.37,296.24,32.23,96.79,-1,-1,-1,-1
2,0,434.15,188.08,143.10,401.30,-1,-1,-1,-1
2,1,205.62,212.92,195.89,530.07,-1,-1,-1,-1
2,2,810.43,229.64,94.57,264.64,-1,-1,-1,-1
2,3,954.99,215.02,103.65,293.54,-1,-1,-1,-1
2,4,1049.61,222.88,67.69,198.89,-1,-1,-1,-1
2,5,1388.19,289.01,35.64,99.88,-1,-1,-1,-1
2,6,584.64,186.16,125.03,365.47,-1,-1,-1,-1
2,7,1148.69,243.41,59.79,170.09,-1,-1,-1,-1
2,9,1666.25,218.11,63.37,195.75,-1,-1,-1,-1
2,10,1261.43,451.35,36.09,111.26,-1,-1,-1,-1
2,8,1518.35,302.13,32.11,97.44,-1,-1,-1,-1
3,0,422.75,184.23,151.02,414.42,-1,-1,-1,-1
3,1,187.23,200.82,204.43,554.38,-1,-1,-1,-1
3,2,810.95,235.86,90.52,257.83,-1,-1,-1,-1
3,3,958.01,223.49,98.27,283.15,-1,-1,-1,-1
3,4,1051.74,229.25,64.46,193.01,-1,-1,-1,-1
3,5,1389.65,295.72,35.89,101.01,-1,-1,-1,-1
3,6,586.33,192.51,129.68,369.89,-1,-1,-1,-1
3,7,1149.98,249.36,54.66,156.10,-1,-1,-1,-1
3,8,1519.79,304.77,33.20,101.18,-1,-1,-1,-1
3,9,1690.06,196.65,75.21,215.24,-1,-1,-1,-1
3,11,1300.32,302.50,25.34,76.93,-1,-1,-1,-1
3,10,1264.25,457.66,34.09,112.93,-1,-1,-1,-1
4,0,418.85,190.51,156.63,422.19,-1,-1,-1,-1
4,1,176.38,205.93,200.98,571.85,-1,-1,-1,-1
4,2,813.10,240.56,89.49,259.87,-1,-1,-1,-1
4,3,967.80,226.83,99.41,286.79,-1,-1,-1,-1
4,4,1050.34,235.29,66.31,200.27,-1,-1,-1,-1
4,5,1391.64,302.11,35.33,98.07,-1,-1,-1,-1
4,6,587.92,208.47,126.68,358.00,-1,-1,-1,-1
4,7,1148.00,256.31,54.24,153.09,-1,-1,-1,-1
4,8,1521.70,310.66,32.44,102.10,-1,-1,-1,-1
4,9,1690.41,201.57,76.84,222.35,-1,-1,-1,-1
4,10,1265.05,460.31,36.61,115.01,-1,-1,-1,-1
4,11,1302.25,309.40,25.21,75.84,-1,-1,-1,-1
5,0,423.11,204.07,149.11,406.62,-1,-1,-1,-1
5,1,171.02,208.07,203.29,585.06,-1,-1,-1,-1
5,2,810.98,249.71,91.14,260.84,-1,-1,-1,-1
5,3,964.09,229.14,106.08,301.16,-1,-1,-1,-1
