1,0,875.11,157.28,236.81,611.04,-1,-1,-1,-1
1,1,397.34,278.84,119.05,319.06,-1,-1,-1,-1
1,2,547.90,274.57,102.55,314.13,-1,-1,-1,-1
1,3,793.22,330.66,42.92,117.82,-1,-1,-1,-1
1,4,-51.78,-9.05,420.15,1088.05,-1,-1,-1,-1
1,5,1368.79,317.64,49.81,135.44,-1,-1,-1,-1
1,6,697.88,336.96,42.05,126.97,-1,-1,-1,-1
1,7,740.20,323.48,51.41,133.78,-1,-1,-1,-1
1,8,1793.47,336.10,38.65,105.86,-1,-1,-1,-1
1,9,1658.32,334.14,25.09,80.06,-1,-1,-1,-1
1,10,1773.37,600.27,63.07,100.41,-1,-1,-1,-1
1,11,1330.76,328.34,33.07,102.58,-1,-1,-1,-1
1,12,1632.66,334.87,30.64,85.77,-1,-1,-1,-1
1,13,1855.27,326.54,40.50,112.05,-1,-1,-1,-1
1,14,1734.06,612.00,62.63,99.90,-1,-1,-1,-1
1,15,1315.62,330.63,37.97,103.76,-1,-1,-1,-1
1,16,1803.91,571.49,75.45,137.51,-1,-1,-1,-1
2,0,867.03,136.91,242.01,634.65,-1,-1,-1,-1
2,1,393.45,263.45,124.16,338.59,-1,-1,-1,-1
2,2,542.04,267.52,104.14,318.14,-1,-1,-1,-1
2,3,791.37,330.56,41.92,117.73,-1,-1,-1,-1
2,4,-70.64,-6.69,416.55,1084.39,-1,-1,-1,-1
2,5,1372.69,316.63,48.45,137.33,-1,-1,-1,-1
2,6,695.61,332.35,41.75,129.40,-1,-1,-1,-1
2,7,739.87,320.90,49.67,136.99,-1,-1,-1,-1
2,8,1792.62,337.10,37.01,104.53,-1,-1,-1,-1
2,9,1659.36,333.30,26.32,80.77,-1,-1,-1,-1
2,10,1766.23,616.47,64.68,91.30,-1,-1,-1,-1
2,11,1323.89,328.83,36.37,107.48,-1,-1,-1,-1
2,12,1639.53,336.52,28.90,85.26,-1,-1,-1,-1
2,13,1852.94,329.30,39.80,111.24,-1,-1,-1,-1
2,14,1734.20,612.82,64.04,100.13,-1,-1,-1,-1
2,15,1301.09,334.69,41.31,102.64,-1,-1,-1,-1
2,16,1817.74,577.05,75.59,127.85,-1,-1,-1,-1
2,17,845.59,328.10,48.33,120.91,-1,-1,-1,-1
2,18,1345.49,331.46,30.36,97.60,-1,-1,-1,-1
2,19,1803.23,598.05,55.21,107.99,-1,-1,-1,-1
3,0,873.91,150.91,234.85,623.02,-1,-1,-1,-1
3,1,389.89,268.67,115.35,325.31,-1,-1,-1,-1
3,2,537.58,271.13,98.83,314.61,-1,-1,-1,-1
3,3,790.16,331.06,41.96,117.97,-1,-1,-1,-1
3,4,-85.49,1.30,405.73,1072.30,-1,-1,-1,-1
3,5,1374.70,319.13,44.80,130.14,-1,-1,-1,-1
3,6,698.09,335.51,40.07,128.46,-1,-1,-1,-1
3,7,733.29,321.34,48.24,132.97,-1,-1,-1,-1
3,8,1791.22,336.50,37.62,104.91,-1,-1,-1,-1
3,9,1663.49,339.12,21.56,82.21,-1,-1,-1,-1
3,10,1778.85,619.31,58.52,94.59,-1,-1,-1,-1
3,11,1316.13,331.17,37.95,110.95,-1,-1,-1,-1
3,12,1634.03,341.19,26.51,81.13,-1,-1,-1,-1
3,13,1852.20,330.64,39.72,111.92,-1,-1,-1,-1
3,15,1331.66,321.59,37.39,116.92,-1,-1,-1,-1
3,17,843.46,330.23,48.67,118.85,-1,-1,-1,-1
3,20,1026.98,226.54,109.15,419.18,-1,-1,-1,-1
3,21,1643.89,539.64,108.12,192.22,-1,-1,-1,-1
3,22,1652.86,338.02,25.55,79.28,-1,-1,-1,-1
3,14,1741.52,615.07,58.62,100.43,-1,-1,-1,-1
3,16,1830.21,579.76,65.91,134.91,-1,-1,-1,-1
3,18,1342.92,330.51,30.74,98.10,-1,-1,-1,-1
3,19,1808.78,593.86,52.45,114.64,-1,-1,-1,-1
4,0,873.08,149.66,235.38,624.36,-1,-1,-1,-1
4,1,382.54,270.05,114.77,326.72,-1,-1,-1,-1
4,2,531.14,267.05,99.81,322.71,-1,-1,-1,-1
4,3,787.95,330.40,41.91,118.61,-1,-1,-1,-1
4,4,-92.24,-8.34,405.89,1080.60,-1,-1,-1,-1
4,5,1372.90,321.34,43.83,130.88,-1,-1,-1,-1
4,6,691.79,330.64,41.83,130.25,-1,-1,-1,-1
4,7,731.37,320.19,47.80,132.02,-1,-1,-1,-1
4,8,1790.37,336.83,37.31,104.59,-1,-1,-1,-1
4,9,1651.19,341.23,27.92,76.82,-1,-1,-1,-1
4,10,1776.96,600.30,77.23,119.30,-1,-1,-1,-1
4,11,1311.78,332.41,43.88,111.10,-1,-1,-1,-1
4,12,1629.36,342.62,30.40,82.21,-1,-1,-1,-1
4,13,1850.40,332.79,39.83,111.97,-1,-1,-1,-1
4,15,1337.57,336.82,35.20,105.23,-1,-1,-1,-1
4,16,1835.98,590.66,64.80,131.26,-1,-1,-1,-1
4,17,841.44,330.77,49.42,119.47,-1,-1,-1,-1
4,18,1337.57,336.82,35.20,105.23,-1,-1,-1,-1
4,21,1651.22,541.99,104.84,186.72,-1,-1,-1,-1
4,22,1643.61,347.10,26.80,82.58,-1,-1,-1,-1
4,14,1738.65,618.91,59.06,101.21,-1,-1,-1,-1
4,19,1813.17,595.37,53.78,116.49,-1,-1,-1,-1
4,20,1028.97,228.36,100.48,418.47,-1,-1,-1,-1
5,0,873.11,155.01,224.94,620.78,-1,-1,-1,-1
5,1,369.21,261.77,123.70,341.39,-1,-1,-1,-1
5,2,524.60,264.12,101.50,330.82,-1,-1,-1,-1
5,3,786.37,330.65,41.93,118.20,-1,-1,-1,-1
5,4,-98.42,-14.92,391.58,1077.55,-1,-1,-1,-1
5,5,1369.84,320.73,44.45,131.99,-1,-1,-1,-1
5,6,686.40,328.56,42.44,128.45,-1,-1,-1,-1
5,7,729.33,318.71,49.10,134.92,-1,-1,-1,-1
5,8,1789.26,336.14,37.68,105.35,-1,-1,-1,-1
5,9,1655.02,339.76,25.31,74.19,-1,-1,-1,-1
5,10,1778.99,609.88,72.89,112.97,-1,-1,-1,-1
5,11,1311.85,334.01,41.66,108.41,-1,-1,-1,-1
5,12,1626.27,342.90,31.13,84.04,-1,-1,-1,-1
5,13,1849.03,334.31,40.04,112.19,-1,-1,-1,-1
5,15,1331.33,335.91,36.19,105.77,-1,-1,-1,-1
5,16,1846.59,585.19,60.84,146.17,-1,-1,-1,-1
5,17,839.17,331.96,49.51,118.79,-1,-1,-1,-1
5,18,1331.33,335.91,36.19,105.77,-1,-1,-1,-1
5,19,1821.42,600.29,51.35,117.94,-1,-1,-1,-1
5,20,1032.67,237.48,116.31,402.06,-1,-1,-1,-1
5,21,1647.07,544.57,107.14,187.43,-1,-1,-1,-1
5,14,1736.78,622.86,58.42,104.61,-1,-1,-1,-1
5,22,1645.99,345.51,27.10,71.75,-1,-1,-1,-1
6,0,865.36,142.46,228.41,637.80,-1,-1,-1,-1
6,1,359.52,259.19,122.82,342.47,-1,-1,-1,-1
6,2,520.57,267.10,101.78,333.21,-1,-1,-1,-1
6,3,784.92,330.75,41.99,118.69,-1,-1,-1,-1
6,4,-105.13,-39.30,385.27,1094.27,-1,-1,-1,-1
6,5,1368.94,321.10,44.45,129.86,-1,-1,-1,-1
6,6,684.89,330.18,41.08,125.25,-1,-1,-1,-1
6,7,726.33,315.29,50.35,136.50,-1,-1,-1,-1
6,8,1788.35,335.80,37.83,105.51,-1,-1,-1,-1
6,9,1654.59,339.70,23.71,73.13,-1,-1,-1,-1
6,10,1783.00,624.09,68.09,97.88,-1,-1,-1,-1
6,11,1308.08,335.16,42.00,113.04,-1,-1,-1,-1
6,12,1627.54,343.58,31.07,84.02,-1,-1,-1,-1
6,13,1847.27,336.61,40.03,111.68,-1,-1,-1,-1
6,15,1335.87,327.23,34.47,104.97,-1,-1,-1,-1
6,16,1827.89,583.61,66.30,146.69,-1,-1,-1,-1
6,17,837.92,332.88,49.19,118.37,-1,-1,-1,-1
6,18,1335.87,327.23,34.47,104.97,-1,-1,-1,-1
6,19,1783.00,624.09,68.09,97.88,-1,-1,-1,-1
6,20,1021.45,228.24,116.03,406.62,-1,-1,-1,-1
6,21,1655.79,545.55,99.56,185.18,-1,-1,-1,-1
6,22,1642.59,344.80,27.77,80.10,-1,-1,-1,-1
6,14,1733.62,627.43,61.78,104.16,-1,-1,-1,-1
7,1,355.59,257.95,121.60,338.79,-1,-1,-1,-1
7,2,514.30,266.48,102.06,333.12,-1,-1,-1,-1
7,3,782.85,330.81,42.72,118.26,-1,-1,-1,-1
7,4,-101.58,-75.37,370.35,1114.47,-1,-1,-1,-1
7,5,1367.61,322.32,43.62,129.71,-1,-1,-1,-1
7,6,683.33,330.01,41.46,127.15,-1,-1,-1,-1
7,7,723.40,316.66,50.42,135.55,-1,-1,-1,-1
7,8,1786.96,335.62,38.12,106.01,-1,-1,-1,-1
7,9,1652.53,340.84,24.85,75.60,-1,-1,-1,-1
7,10,1786.35,621.64,69.13,106.98,-1,-1,-1,-1
7,11,1305.34,335.75,41.10,114.14,-1,-1,-1,-1
7,12,1623.79,344.86,33.15,85.16,-1,-1,-1,-1
7,13,1846.08,338.42,40.13,112.23,-1,-1,-1,-1
7,14,1733.96,639.46,55.70,91.93,-1,-1,-1,-1
7,16,1825.80,589.82,68.47,143.09,-1,-1,-1,-1
7,17,836.22,333.52,49.13,119.04,-1,-1,-1,-1
